pathway	magma_beta	magma_p	magma_q	gprofiler_p	gprofiler_q	ldsc_h2_frac	ldsc_enrichment	ldsc_p	n_methods_significant	geometric_mean_p	consensus_rank
GOBP_ADENOSINE_TRANSPORT	0.2266	0.228050	0.821817	NA	NA	NA	NA	NA	0	0.228050	8956
REACTOME_RHO_GTPASES_ACTIVAT...8	0.3459	0.228140	0.609209	NA	NA	NA	NA	NA	0	0.228140	8957
GOBP_SNRNA_MODIFICATION	0.3049	0.228200	0.660818	NA	NA	NA	NA	NA	0	0.228200	8958
GOBP_POSITIVE_REGULATION_OF_...711	0.2093	0.228310	0.606025	NA	NA	NA	NA	NA	0	0.228310	8959
GOBP_REGULATION_OF_PEROXISOM...	0.2305	0.228330	0.606025	NA	NA	NA	NA	NA	0	0.228330	8960
GOBP_CELLULAR_RESPONSE_TO_AL...3	0.2738	0.228480	0.775485	NA	NA	NA	NA	NA	0	0.228480	8961
GOBP_NEGATIVE_REGULATION_OF_...436	0.2243	0.228620	0.775485	NA	NA	NA	NA	NA	0	0.228620	8962
GOBP_RESPIRATORY_BURST_INVOL...1	0.1610	0.228780	0.775485	NA	NA	NA	NA	NA	0	0.228780	8963
GOBP_GLYCOSYL_COMPOUND_CATAB...	0.1483	0.228900	0.928848	NA	NA	NA	NA	NA	0	0.228900	8964
REACTOME_CHEMOKINE_RECEPTORS...	0.1254	0.228930	0.655427	NA	NA	NA	NA	NA	0	0.228930	8965
GOBP_NUCLEOTIDE_SUGAR_TRANSM...	0.1610	0.229120	0.775485	NA	NA	NA	NA	NA	0	0.229120	8966
REACTOME_MET_ACTIVATES_RAS_S...	0.2844	0.229160	0.606949	NA	NA	NA	NA	NA	0	0.229160	8967
REACTOME_DAG1_GLYCOSYLATIONS	0.1371	0.229240	0.775485	NA	NA	NA	NA	NA	0	0.229240	8968
GOBP_CARDIAC_MYOFIBRIL_ASSEM...	0.1728	0.229360	0.661633	NA	NA	NA	NA	NA	0	0.229360	8969
GOBP_CO_TRANSCRIPTIONAL_RNA_...	0.2336	0.229550	0.609695	NA	NA	NA	NA	NA	0	0.229550	8970
GOBP_PROTEIN_MODIFICATION_BY...2	0.0538	0.229570	0.775485	NA	NA	NA	NA	NA	0	0.229570	8971
GOBP_NEGATIVE_REGULATION_OF_...25	0.2672	0.229910	0.929107	NA	NA	NA	NA	NA	0	0.229910	8972
GOBP_NEGATIVE_REGULATION_OF_...336	0.5067	0.230040	0.607273	NA	NA	NA	NA	NA	0	0.230040	8973
REACTOME_HIV_TRANSCRIPTION_E...	0.0829	0.230050	0.823454	NA	NA	NA	NA	NA	0	0.230050	8974
GOBP_REGULATION_OF_TESTOSTER...	0.1929	0.230110	0.929525	NA	NA	NA	NA	NA	0	0.230110	8975
GOBP_RESPONSE_TO_SODIUM_PHOS...	0.3744	0.230140	0.610277	NA	NA	NA	NA	NA	0	0.230140	8976
REACTOME_THE_FATTY_ACID_CYCL...	0.2861	0.230250	0.661651	NA	NA	NA	NA	NA	0	0.230250	8977
GOBP_POSITIVE_REGULATION_OF_...23	0.1729	0.230490	0.607793	NA	NA	NA	NA	NA	0	0.230490	8978
GOBP_POSITIVE_REGULATION_OF_...663	0.2629	0.230950	0.608016	NA	NA	NA	NA	NA	0	0.230950	8979
GOBP_NEGATIVE_REGULATION_OF_...301	0.6243	0.230990	0.611227	NA	NA	NA	NA	NA	0	0.230990	8980
REACTOME_P75NTR_RECRUITS_SIG...	0.2728	0.231140	0.608016	NA	NA	NA	NA	NA	0	0.231140	8981
GOBP_CELLULAR_RESPONSE_TO_IN...8	0.3209	0.231570	0.608472	NA	NA	NA	NA	NA	0	0.231570	8982
GOBP_NEGATIVE_REGULATION_OF_...180	0.1876	0.231620	0.657566	NA	NA	NA	NA	NA	0	0.231620	8983
GOBP_POSITIVE_REGULATION_OF_...412	0.3092	0.232050	0.999970	NA	NA	NA	NA	NA	0	0.232050	8984
GOBP_XENOBIOTIC_EXPORT_FROM_...	0.1809	0.232170	0.657929	NA	NA	NA	NA	NA	0	0.232170	8985
GOBP_POSITIVE_REGULATION_OF_...156	0.2866	0.232290	0.609199	NA	NA	NA	NA	NA	0	0.232290	8986
GOBP_POSITIVE_REGULATION_OF_...204	0.1322	0.232330	0.825633	NA	NA	NA	NA	NA	0	0.232330	8987
GOBP_XENOBIOTIC_TRANSPORT_AC...	0.4608	0.232330	0.612414	NA	NA	NA	NA	NA	0	0.232330	8988
GOBP_MICROTUBULE_BASED_TRANS...	0.0498	0.232530	0.658092	NA	NA	NA	NA	NA	0	0.232530	8989
GOBP_RESPONSE_TO_CAMPTOTHECIN	0.3561	0.232540	0.825633	NA	NA	NA	NA	NA	0	0.232540	8990
GOBP_HOMOTYPIC_CELL_CELL_ADH...	0.0568	0.232810	0.825633	NA	NA	NA	NA	NA	0	0.232810	8991
GOBP_NEGATIVE_REGULATION_OF_...405	0.3197	0.232890	0.664078	NA	NA	NA	NA	NA	0	0.232890	8992
REACTOME_ERYTHROPOIETIN_ACTI...1	0.2973	0.233070	0.609277	NA	NA	NA	NA	NA	0	0.233070	8993
GOBP_POSITIVE_REGULATION_OF_...93	0.1533	0.233140	0.778438	NA	NA	NA	NA	NA	0	0.233140	8994
GOBP_ALDEHYDE_METABOLIC_PROC...	0.0667	0.233250	0.932043	NA	NA	NA	NA	NA	0	0.233250	8995
REACTOME_FASTK_FAMILY_PROTEI...	0.2760	0.233320	0.825633	NA	NA	NA	NA	NA	0	0.233320	8996
GOBP_POSITIVE_REGULATION_OF_...303	0.1858	0.233350	0.932043	NA	NA	NA	NA	NA	0	0.233350	8997
GOBP_LIPID_DROPLET_FUSION	0.2796	0.233600	0.932080	NA	NA	NA	NA	NA	0	0.233600	8998
GOBP_NEUTROPHIL_MIGRATION	0.0737	0.233640	0.658357	NA	NA	NA	NA	NA	0	0.233640	8999
GOBP_RECEPTOR_DIFFUSION_TRAP...	0.1970	0.233650	0.932080	NA	NA	NA	NA	NA	0	0.233650	9000
GOBP_CELLULAR_HYPEROSMOTIC_R...	0.1525	0.233860	0.658643	NA	NA	NA	NA	NA	0	0.233860	9001
GOBP_REGULATION_OF_SUPEROXID...2	0.1039	0.233910	0.778504	NA	NA	NA	NA	NA	0	0.233910	9002
GOBP_EPIGENETIC_PROGRAMMING_...1	0.2932	0.233930	0.614778	NA	NA	NA	NA	NA	0	0.233930	9003
GOBP_REGULATION_OF_CALCIUM_I...5	0.1236	0.234130	0.665252	NA	NA	NA	NA	NA	0	0.234130	9004
GOBP_REGULATION_OF_CDC42_PRO...	0.2345	0.234250	0.665252	NA	NA	NA	NA	NA	0	0.234250	9005
GOBP_REGULATION_OF_SUPEROXID...1	0.1567	0.234540	0.659681	NA	NA	NA	NA	NA	0	0.234540	9006
GOBP_REGULATION_OF_PHOSPHOLI...5	0.2494	0.234560	0.826153	NA	NA	NA	NA	NA	0	0.234560	9007
GOBP_SEROTONIN_RECEPTOR_SIGN...	0.1653	0.234680	0.934621	NA	NA	NA	NA	NA	0	0.234680	9008
REACTOME_HUR_ELAVL1_BINDS_AN...	0.3568	0.234930	0.610420	NA	NA	NA	NA	NA	0	0.234930	9009
GOBP_FRUCTOSE_1_6_BISPHOSPHA...	0.1853	0.235320	0.778850	NA	NA	NA	NA	NA	0	0.235320	9010
GOBP_ENDOPLASMIC_RETICULUM_T...2	0.0602	0.235450	0.665488	NA	NA	NA	NA	NA	0	0.235450	9011
GOBP_NEGATIVE_REGULATION_OF_...89	0.2143	0.235460	0.826153	NA	NA	NA	NA	NA	0	0.235460	9012
REACTOME_BETA_OXIDATION_OF_H...	0.2619	0.235490	0.778850	NA	NA	NA	NA	NA	0	0.235490	9013
GOBP_TRNA_TYPE_INTRON_SPLICE...	0.3461	0.235520	0.660246	NA	NA	NA	NA	NA	0	0.235520	9014
GOBP_MAINTENANCE_OF_PROTEIN_...5	0.4294	0.235630	0.617389	NA	NA	NA	NA	NA	0	0.235630	9015
GOBP_REGULATION_OF_DEFENSE_R...2	0.1272	0.235670	0.778850	NA	NA	NA	NA	NA	0	0.235670	9016
GOBP_G_PROTEIN_COUPLED_RECEP...1	0.2248	0.235710	0.665488	NA	NA	NA	NA	NA	0	0.235710	9017
GOBP_POSITIVE_REGULATION_OF_...74	0.1777	0.235850	0.934654	NA	NA	NA	NA	NA	0	0.235850	9018
REACTOME_KERATINIZATION	0.0639	0.235890	0.778850	NA	NA	NA	NA	NA	0	0.235890	9019
GOBP_VESICLE_TARGETING	0.0729	0.235950	0.999970	NA	NA	NA	NA	NA	0	0.235950	9020
GOBP_ORGANIC_ACID_BIOSYNTHET...	0.0300	0.235970	0.826798	NA	NA	NA	NA	NA	0	0.235970	9021
GOBP_NEGATIVE_REGULATION_OF_...259	0.2801	0.236020	0.665488	NA	NA	NA	NA	NA	0	0.236020	9022
GOBP_TRANSCRIPTION_ELONGATIO...3	0.4125	0.236090	0.610420	NA	NA	NA	NA	NA	0	0.236090	9023
GOBP_BILE_ACID_METABOLIC_PRO...	0.1055	0.236170	0.660246	NA	NA	NA	NA	NA	0	0.236170	9024
GOBP_REGULATION_OF_SYNAPTIC_...3	0.1449	0.236200	0.827001	NA	NA	NA	NA	NA	0	0.236200	9025
GOBP_ENDOSOME_TO_LYSOSOME_TR...1	0.0739	0.236290	0.999970	NA	NA	NA	NA	NA	0	0.236290	9026
GOBP_POSITIVE_REGULATION_OF_...617	0.1121	0.236330	0.618022	NA	NA	NA	NA	NA	0	0.236330	9027
GOBP_CELLULAR_COMPONENT_DISA...2	0.1780	0.236380	0.618022	NA	NA	NA	NA	NA	0	0.236380	9028
GOBP_NEURAL_PLATE_MORPHOGENE...	0.2814	0.236420	0.660246	NA	NA	NA	NA	NA	0	0.236420	9029
GOBP_REGULATION_OF_BICELLULA...	0.1280	0.236420	0.999970	NA	NA	NA	NA	NA	0	0.236420	9030
GOBP_NUCLEOSIDE_TRANSMEMBRAN...	0.1977	0.236450	0.827533	NA	NA	NA	NA	NA	0	0.236450	9031
GOBP_POSITIVE_REGULATION_OF_...639	0.2907	0.236570	0.618168	NA	NA	NA	NA	NA	0	0.236570	9032
GOBP_ENDONUCLEOLYTIC_CLEAVAG...3	0.0977	0.236920	0.827924	NA	NA	NA	NA	NA	0	0.236920	9033
REACTOME_HDR_THROUGH_SINGLE_...	0.1166	0.237030	0.660471	NA	NA	NA	NA	NA	0	0.237030	9034
GOBP_FOREBRAIN_MORPHOGENESIS	0.1596	0.237200	0.828098	NA	NA	NA	NA	NA	0	0.237200	9035
GOBP_RRNA_PROCESSING	0.0393	0.237310	0.935159	NA	NA	NA	NA	NA	0	0.237310	9036
GOBP_REGULATION_OF_INHIBITOR...	0.3029	0.237500	0.780481	NA	NA	NA	NA	NA	0	0.237500	9037
GOBP_AXON_ENSHEATHMENT_IN_CE...	0.1173	0.237550	0.828098	NA	NA	NA	NA	NA	0	0.237550	9038
GOBP_RNA_GUANINE_N7_METHYLAT...	0.2684	0.237740	0.999970	NA	NA	NA	NA	NA	0	0.237740	9039
GOBP_MEDIUM_CHAIN_FATTY_ACID...1	0.3401	0.237760	0.665488	NA	NA	NA	NA	NA	0	0.237760	9040
GOBP_FATTY_ACID_BETA_OXIDATI...1	0.0661	0.237800	0.999970	NA	NA	NA	NA	NA	0	0.237800	9041
GOBP_CARBON_DIOXIDE_TRANSMEM...	0.5066	0.238130	0.612653	NA	NA	NA	NA	NA	0	0.238130	9042
REACTOME_DEFECTIVE_ST3GAL3_C...	0.3193	0.238150	0.619602	NA	NA	NA	NA	NA	0	0.238150	9043
GOBP_GAMMA_AMINOBUTYRIC_ACID...1	0.3381	0.238340	0.665488	NA	NA	NA	NA	NA	0	0.238340	9044
GOBP_POSITIVE_REGULATION_OF_...381	0.1751	0.238380	0.999970	NA	NA	NA	NA	NA	0	0.238380	9045
GOBP_PYRIMIDINE_NUCLEOSIDE_M...2	0.1786	0.238390	0.661932	NA	NA	NA	NA	NA	0	0.238390	9046
GOBP_POLYAMINE_METABOLIC_PRO...	0.1313	0.238510	0.828098	NA	NA	NA	NA	NA	0	0.238510	9047
REACTOME_GOLGI_TO_ER_RETROGR...	0.0792	0.238690	0.619833	NA	NA	NA	NA	NA	0	0.238690	9048
REACTOME_SEALING_OF_THE_NUCL...	0.1604	0.238840	0.613398	NA	NA	NA	NA	NA	0	0.238840	9049
REACTOME_APOPTOSIS_INDUCED_D...	0.2155	0.238860	0.828098	NA	NA	NA	NA	NA	0	0.238860	9050
REACTOME_DOPAMINE_RECEPTORS	0.3736	0.239240	0.663007	NA	NA	NA	NA	NA	0	0.239240	9051
REACTOME_TRANSPORT_OF_SMALL_...	0.0233	0.239240	0.999970	NA	NA	NA	NA	NA	0	0.239240	9052
GOBP_ESTABLISHMENT_OF_MEIOTI...2	0.3232	0.239400	0.613664	NA	NA	NA	NA	NA	0	0.239400	9053
GOBP_NATURAL_KILLER_CELL_MED...1	0.1608	0.239460	0.828098	NA	NA	NA	NA	NA	0	0.239460	9054
GOBP_NEGATIVE_REGULATION_OF_...384	0.3026	0.239650	0.665488	NA	NA	NA	NA	NA	0	0.239650	9055
GOBP_REGULATION_OF_EARLY_END...	0.1842	0.239650	0.665488	NA	NA	NA	NA	NA	0	0.239650	9056
GOBP_DNA_TOPOLOGICAL_CHANGE	0.2659	0.239670	0.613987	NA	NA	NA	NA	NA	0	0.239670	9057
GOBP_LONG_CHAIN_FATTY_ACID_T...	0.0651	0.239670	0.828098	NA	NA	NA	NA	NA	0	0.239670	9058
REACTOME_TP53_REGULATES_TRAN...5	0.1679	0.239750	0.783208	NA	NA	NA	NA	NA	0	0.239750	9059
GOBP_POSITIVE_REGULATION_OF_...287	0.2710	0.239970	0.783208	NA	NA	NA	NA	NA	0	0.239970	9060
GOBP_HIPPOCAMPAL_NEURON_APOP...	0.2578	0.240040	0.828098	NA	NA	NA	NA	NA	0	0.240040	9061
GOBP_RESPONSE_TO_INTERLEUKIN...6	0.1792	0.240090	0.935159	NA	NA	NA	NA	NA	0	0.240090	9062
GOBP_MANCHETTE_ASSEMBLY	0.1442	0.240230	0.828098	NA	NA	NA	NA	NA	0	0.240230	9063
REACTOME_TRIF_MEDIATED_PROGR...	0.1807	0.240370	0.828098	NA	NA	NA	NA	NA	0	0.240370	9064
GOBP_POSITIVE_REGULATION_OF_...213	0.2347	0.240390	0.999970	NA	NA	NA	NA	NA	0	0.240390	9065
GOBP_POSITIVE_REGULATION_OF_...329	0.1747	0.240710	0.664318	NA	NA	NA	NA	NA	0	0.240710	9066
GOBP_MITOCHONDRIAL_FISSION	0.0836	0.240720	0.935159	NA	NA	NA	NA	NA	0	0.240720	9067
GOBP_OLIGOSACCHARIDE_METABOL...	0.0759	0.240830	0.783208	NA	NA	NA	NA	NA	0	0.240830	9068
GOBP_REGULATION_OF_MAP_KINAS...	0.1096	0.240860	0.623018	NA	NA	NA	NA	NA	0	0.240860	9069
GOBP_ANAGEN	0.2524	0.241260	0.783208	NA	NA	NA	NA	NA	0	0.241260	9070
REACTOME_FRUCTOSE_METABOLISM	0.2120	0.241370	0.664614	NA	NA	NA	NA	NA	0	0.241370	9071
GOBP_XENOBIOTIC_METABOLIC_PR...	0.0549	0.241550	0.999970	NA	NA	NA	NA	NA	0	0.241550	9072
GOBP_L_PROLINE_BIOSYNTHETIC_...	0.2619	0.241600	0.935159	NA	NA	NA	NA	NA	0	0.241600	9073
GOBP_POSITIVE_REGULATION_OF_...346	0.3151	0.241850	0.665745	NA	NA	NA	NA	NA	0	0.241850	9074
GOBP_PROTEIN_DELIPIDATION	0.2443	0.241860	0.935159	NA	NA	NA	NA	NA	0	0.241860	9075
GOBP_NEGATIVE_REGULATION_OF_...465	0.1198	0.242160	0.667745	NA	NA	NA	NA	NA	0	0.242160	9076
GOBP_AMINO_SUGAR_CATABOLIC_P...	0.1571	0.242180	0.828819	NA	NA	NA	NA	NA	0	0.242180	9077
GOBP_MITOCHONDRION_LOCALIZAT...	0.0711	0.242220	0.828819	NA	NA	NA	NA	NA	0	0.242220	9078
GOBP_SMALL_MOLECULE_CATABOLI...	0.0278	0.242360	0.828819	NA	NA	NA	NA	NA	0	0.242360	9079
GOBP_COMPLEMENT_ACTIVATION_G...	0.1740	0.242420	0.999970	NA	NA	NA	NA	NA	0	0.242420	9080
GOBP_CELLULAR_PROCESS_INVOLV...	0.0292	0.242500	0.783208	NA	NA	NA	NA	NA	0	0.242500	9081
GOBP_POSITIVE_REGULATION_OF_...604	0.2490	0.242670	0.828819	NA	NA	NA	NA	NA	0	0.242670	9082
HALLMARK_FATTY_ACID_METABOLI...	0.0454	0.242700	0.783208	NA	NA	NA	NA	NA	0	0.242700	9083
GOBP_POSITIVE_REGULATION_OF_...620	0.0705	0.242750	0.828819	NA	NA	NA	NA	NA	0	0.242750	9084
REACTOME_SERINE_METABOLISM	0.2616	0.243090	0.623887	NA	NA	NA	NA	NA	0	0.243090	9085
H3K27ac_Hnisz.flanking.500L2_0	NA	NA	NA	NA	NA	0.124083	3.9497	0.243331	0	0.243331	9086
GOBP_NUCLEAR_MIGRATION_ALONG...	0.2000	0.243400	0.783208	NA	NA	NA	NA	NA	0	0.243400	9087
GOBP_FAT_SOLUBLE_VITAMIN_CAT...	0.1498	0.243410	0.783208	NA	NA	NA	NA	NA	0	0.243410	9088
GOBP_XENOBIOTIC_TRANSMEMBRAN...	0.1359	0.243460	0.783208	NA	NA	NA	NA	NA	0	0.243460	9089
GOBP_NEGATIVE_REGULATION_OF_...9	0.2942	0.243470	0.783208	NA	NA	NA	NA	NA	0	0.243470	9090
GOBP_GRANULOCYTE_CHEMOTAXIS	0.0581	0.243670	0.935159	NA	NA	NA	NA	NA	0	0.243670	9091
GOBP_SKELETAL_MUSCLE_ATROPHY	0.3295	0.243700	0.617131	NA	NA	NA	NA	NA	0	0.243700	9092
GOBP_NEGATIVE_REGULATION_OF_...226	0.2145	0.243780	0.999970	NA	NA	NA	NA	NA	0	0.243780	9093
GOBP_REGULATION_OF_INTRINSIC...6	0.3012	0.244790	0.624683	NA	NA	NA	NA	NA	0	0.244790	9094
REACTOME_IKK_COMPLEX_RECRUIT...	0.1434	0.244950	0.668162	NA	NA	NA	NA	NA	0	0.244950	9095
GOBP_POSITIVE_REGULATION_OF_...710	0.0999	0.245070	0.784441	NA	NA	NA	NA	NA	0	0.245070	9096
REACTOME_JOSEPHIN_DOMAIN_DUBS	0.1708	0.245290	0.935159	NA	NA	NA	NA	NA	0	0.245290	9097
GOBP_OXYGEN_TRANSPORT	0.1421	0.245520	0.830934	NA	NA	NA	NA	NA	0	0.245520	9098
GOBP_DNA_DEAMINATION	0.2276	0.245560	0.668875	NA	NA	NA	NA	NA	0	0.245560	9099
GOBP_STORE_OPERATED_CALCIUM_...	0.1193	0.245620	0.935159	NA	NA	NA	NA	NA	0	0.245620	9100
REACTOME_CYTOSOLIC_SENSORS_O...	0.1187	0.245670	0.625295	NA	NA	NA	NA	NA	0	0.245670	9101
GOBP_CD4_POSITIVE_ALPHA_BETA...3	0.1716	0.245760	0.830934	NA	NA	NA	NA	NA	0	0.245760	9102
GOBP_RESPONSE_TO_MISFOLDED_P...	0.2159	0.246110	0.626249	NA	NA	NA	NA	NA	0	0.246110	9103
GOBP_PROTEIN_GERANYLGERANYLA...	0.1992	0.246140	0.999970	NA	NA	NA	NA	NA	0	0.246140	9104
GOBP_ACETYL_COA_BIOSYNTHETIC...	0.1168	0.246440	0.999970	NA	NA	NA	NA	NA	0	0.246440	9105
GOBP_FACULTATIVE_HETEROCHROM...	0.2460	0.246570	0.619963	NA	NA	NA	NA	NA	0	0.246570	9106
GOBP_MITOCHONDRIAL_RNA_PROCE...	0.1554	0.246580	0.619963	NA	NA	NA	NA	NA	0	0.246580	9107
GOBP_AGGREPHAGY	0.2136	0.246880	0.620533	NA	NA	NA	NA	NA	0	0.246880	9108
GOBP_POSITIVE_REGULATION_OF_...581	0.1678	0.247010	0.832282	NA	NA	NA	NA	NA	0	0.247010	9109
KEGG_PANTOTHENATE_AND_COA_BI...	0.1800	0.247200	0.671061	NA	NA	NA	NA	NA	0	0.247200	9110
GOBP_GLYCOPHAGY	0.1509	0.247380	0.832282	NA	NA	NA	NA	NA	0	0.247380	9111
GOBP_COPPER_ION_TRANSPORT	0.1852	0.247450	0.671929	NA	NA	NA	NA	NA	0	0.247450	9112
GOBP_REGULATION_OF_SPERM_CAP...	0.3926	0.247510	0.671334	NA	NA	NA	NA	NA	0	0.247510	9113
GOBP_METAPHASE_ANAPHASE_TRAN...	0.2150	0.247830	0.784441	NA	NA	NA	NA	NA	0	0.247830	9114
GOBP_MAINTENANCE_OF_ANIMAL_O...	0.2408	0.247920	0.832297	NA	NA	NA	NA	NA	0	0.247920	9115
REACTOME_COLLAGEN_BIOSYNTHES...	0.0690	0.248070	0.832297	NA	NA	NA	NA	NA	0	0.248070	9116
GOBP_REGULATION_OF_MEIOSIS_I	0.3335	0.248150	0.671745	NA	NA	NA	NA	NA	0	0.248150	9117
GOBP_PROLINE_TRANSMEMBRANE_T...	0.2573	0.248300	0.672640	NA	NA	NA	NA	NA	0	0.248300	9118
REACTOME_ADP_SIGNALLING_THRO...1	0.1105	0.248380	0.999970	NA	NA	NA	NA	NA	0	0.248380	9119
GOBP_GENERAL_ADAPTATION_SYND...2	0.3977	0.248660	0.628862	NA	NA	NA	NA	NA	0	0.248660	9120
GOBP_RETROGRADE_TRANSPORT_EN...	0.0682	0.248700	0.672640	NA	NA	NA	NA	NA	0	0.248700	9121
GOBP_HOST_MEDIATED_SUPPRESSI...2	0.2101	0.249040	0.672640	NA	NA	NA	NA	NA	0	0.249040	9122
GOBP_CELLULAR_RESPONSE_TO_LI...1	0.2906	0.249560	0.785717	NA	NA	NA	NA	NA	0	0.249560	9123
GOBP_SYNAPTIC_VESICLE_RECYCL...2	0.1988	0.249580	0.834438	NA	NA	NA	NA	NA	0	0.249580	9124
GOBP_REGULATION_OF_ACROSOME_...	0.1190	0.249680	0.834438	NA	NA	NA	NA	NA	0	0.249680	9125
GOBP_ADHESION_OF_SYMBIONT_TO...2	0.2454	0.249700	0.672803	NA	NA	NA	NA	NA	0	0.249700	9126
GOBP_DOPAMINE_SECRETION	0.1790	0.249700	0.628862	NA	NA	NA	NA	NA	0	0.249700	9127
GOBP_ENDOSOMAL_TRANSPORT	0.0327	0.249820	0.999970	NA	NA	NA	NA	NA	0	0.249820	9128
GOBP_NEGATIVE_REGULATION_OF_...363	0.2199	0.249900	0.834438	NA	NA	NA	NA	NA	0	0.249900	9129
REACTOME_G_BETA_GAMMA_SIGNAL...2	0.1774	0.250410	0.624369	NA	NA	NA	NA	NA	0	0.250410	9130
GOBP_DTMP_METABOLIC_PROCESS	0.2578	0.250490	0.624407	NA	NA	NA	NA	NA	0	0.250490	9131
GOBP_VASCULOGENESIS_INVOLVED...	0.4082	0.250610	0.673099	NA	NA	NA	NA	NA	0	0.250610	9132
GOBP_POSITIVE_REGULATION_OF_...155	0.2660	0.250710	0.673179	NA	NA	NA	NA	NA	0	0.250710	9133
GOBP_POLYKETIDE_METABOLIC_PR...	0.1972	0.250800	0.787321	NA	NA	NA	NA	NA	0	0.250800	9134
GOBP_NEGATIVE_REGULATION_OF_...327	0.2994	0.250940	0.630413	NA	NA	NA	NA	NA	0	0.250940	9135
GOBP_CDC42_PROTEIN_SIGNAL_TR...	0.2801	0.251040	0.624483	NA	NA	NA	NA	NA	0	0.251040	9136
GOBP_CHOLESTEROL_BIOSYNTHETI...	0.1138	0.251220	0.999970	NA	NA	NA	NA	NA	0	0.251220	9137
GOBP_MATURATION_OF_5_8S_RRNA	0.1224	0.251370	0.630622	NA	NA	NA	NA	NA	0	0.251370	9138
GOBP_POSITIVE_REGULATION_OF_...523	0.1829	0.251390	0.940757	NA	NA	NA	NA	NA	0	0.251390	9139
GOBP_POSITIVE_REGULATION_OF_...530	0.2974	0.251420	0.674896	NA	NA	NA	NA	NA	0	0.251420	9140
GOBP_COLLAGEN_FIBRIL_ORGANIZ...	0.1130	0.251450	0.624695	NA	NA	NA	NA	NA	0	0.251450	9141
GOBP_HIGH_DENSITY_LIPOPROTEI...3	0.1686	0.251720	0.674949	NA	NA	NA	NA	NA	0	0.251720	9142
GOBP_POSITIVE_REGULATION_OF_...527	0.1189	0.251890	0.999970	NA	NA	NA	NA	NA	0	0.251890	9143
GOBP_HOST_MEDIATED_SUPPRESSI...1	0.2077	0.252030	0.625328	NA	NA	NA	NA	NA	0	0.252030	9144
GOBP_STRIATED_MUSCLE_ATROPHY	0.1918	0.252200	0.999970	NA	NA	NA	NA	NA	0	0.252200	9145
GOBP_NEUROTRANSMITTER_LOADIN...	0.2466	0.252280	0.940757	NA	NA	NA	NA	NA	0	0.252280	9146
GOBP_GLYCEROL_3_PHOSPHATE_ME...	0.3735	0.252640	0.625660	NA	NA	NA	NA	NA	0	0.252640	9147
GOBP_REGULATION_OF_MAST_CELL...4	0.1693	0.252710	0.625660	NA	NA	NA	NA	NA	0	0.252710	9148
GOBP_NUCLEOSIDE_PHOSPHATE_BI...	0.0405	0.252770	0.676090	NA	NA	NA	NA	NA	0	0.252770	9149
GOBP_GRANZYME_MEDIATED_PROGR...	0.1903	0.252890	0.676090	NA	NA	NA	NA	NA	0	0.252890	9150
GOBP_REGULATION_OF_LYMPHOCYT...3	0.1390	0.252980	0.676495	NA	NA	NA	NA	NA	0	0.252980	9151
REACTOME_SLC_MEDIATED_TRANSM...	0.0387	0.253020	0.999970	NA	NA	NA	NA	NA	0	0.253020	9152
GOBP_POSITIVE_REGULATION_OF_...809	0.2660	0.253130	0.632562	NA	NA	NA	NA	NA	0	0.253130	9153
REACTOME_SEROTONIN_RECEPTORS	0.2268	0.253390	0.676381	NA	NA	NA	NA	NA	0	0.253390	9154
GOBP_FATTY_ACID_TRANSPORT	0.0662	0.253490	0.676381	NA	NA	NA	NA	NA	0	0.253490	9155
REACTOME_TOXICITY_OF_BOTULIN...	0.3442	0.253530	0.625660	NA	NA	NA	NA	NA	0	0.253530	9156
GOBP_REGULATION_OF_NEURONAL_...1	0.2660	0.253650	0.999970	NA	NA	NA	NA	NA	0	0.253650	9157
REACTOME_RECYCLING_OF_BILE_A...	0.1148	0.253680	0.840449	NA	NA	NA	NA	NA	0	0.253680	9158
REACTOME_METHYLATION	0.2047	0.253810	0.626030	NA	NA	NA	NA	NA	0	0.253810	9159
REACTOME_RAB_GEFS_EXCHANGE_G...	0.0946	0.253940	0.632933	NA	NA	NA	NA	NA	0	0.253940	9160
GOBP_REGULATION_OF_INTEGRIN_...1	0.1292	0.254210	0.999970	NA	NA	NA	NA	NA	0	0.254210	9161
GOBP_PEPTIDYL_PROLINE_MODIFI...	0.2848	0.254220	0.632933	NA	NA	NA	NA	NA	0	0.254220	9162
GOBP_SINGLE_FERTILIZATION	0.0400	0.254470	0.792325	NA	NA	NA	NA	NA	0	0.254470	9163
GOBP_SOMATIC_DIVERSIFICATION...2	0.2456	0.254630	0.626927	NA	NA	NA	NA	NA	0	0.254630	9164
GOBP_PHOSPHOLIPID_TRANSFER_T...	0.2682	0.254960	0.792568	NA	NA	NA	NA	NA	0	0.254960	9165
GOBP_PIRNA_PROCESSING	0.1087	0.255100	0.999970	NA	NA	NA	NA	NA	0	0.255100	9166
REACTOME_SLC_TRANSPORTER_DIS...	0.0926	0.255320	0.633262	NA	NA	NA	NA	NA	0	0.255320	9167
GOBP_LEUKOTRIENE_SIGNALING_P...	0.2661	0.255720	0.679906	NA	NA	NA	NA	NA	0	0.255720	9168
GOBP_CHAPERONE_MEDIATED_AUTO...	0.2136	0.255950	0.633535	NA	NA	NA	NA	NA	0	0.255950	9169
GOBP_LYMPH_NODE_DEVELOPMENT	0.1976	0.256190	0.629318	NA	NA	NA	NA	NA	0	0.256190	9170
